Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF ,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,,,,,,,,,,
354890613000014,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,254,869,3,42,2,36,1038,43,1899167,71,1094,44,1940479,21,599,28,920827,87,907,51,1115122,85
354890613000015,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,144,620,4,31,6,5,748,58,262028,26,876,38,194206,75,468,14,226293,32,769,83,139598,48
354890613000016,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,449,1570,3,5,2,21,1116,39,534729,2,1173,91,494663,41,621,83,444038,71,951,2,365852,99
354890613000017,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,298,998,3,35,2,94,1101,1,865725,63,1242,91,800719,39,671,3,614742,81,1039,86,568914,95
354890613000018,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,293,953,3,25,1,42,1384,14,939041,53,1453,59,885008,72,806,13,806525,36,1197,85,729080,7
354890613000019,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,191,566,2,96,1,31,1129,91,602057,69,1179,3,569950,4,764,79,506212,65,1010,98,420044,38
354890613000020,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,225,710,3,16,2,23,1147,95,1155415,1224,11,1138761,51,767,77,768712,69,1049,94,754938,49,
354890613000021,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,278,904,3,25,1,93,1440,48,1101414,6,1528,45,1033964,51,895,3,1052273,52,1287,7,1008210,14
354890613000022,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,281,852,3,3,1,56,1645,5,4338355,96,1744,38,4427371,84,991,74,2474281,33,1429,86,2941761,34
354890613000023,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,186,523,2,81,1,66,1447,17,1192184,83,1495,41,1159606,63,891,41,939155,62,1256,32,864950,26
354890613000024,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,300,934,3,11,2,8,947,99,1132217,22,1194,94,1132067,82,750,96,883594,91,1069,6,917863,84
354890613000025,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,95,283,2,98,2,57,1423,51,1152758,1,1469,92,1121779,43,954,74,1120429,42,1279,65,1085773,92
354890613000026,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,208,581,2,79,1,73,1276,99,849720,82,1348,29,800780,63,795,47,679120,75,1118,77,593206,54
354890613000027,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,198,688,3,47,3,22,1091,73,1079276,86,1286,68,1020817,24,758,54,851251,5,1103,17,857833,2
354890613000028,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,200,646,3,23,2,31,1233,21,2013794,31,1291,31,2033752,49,695,71,1051301,69,1051,91,1215315,11
354890613000029,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,157,538,3,43,2,57,1530,76,3386586,8,1570,78,3412431,7,898,56,1624585,43,1249,4,1821117,2
354890613000030,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,255,765,3,1,5,1142,91,867555,55,1204,31,840106,81,727,76,622927,8,1015,65,576859,43,
354890613000031,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,229,716,3,13,2,8,1248,49,1609465,59,1282,8,1609703,48,775,53,1018950,75,1076,55,1090550,6
354890613000032,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,225,693,3,8,2,3,1110,95,547897,9,1162,62,513144,65,713,66,498275,73,1002,3,410305,48
354890613000033,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,157,740,4,71,7,56,518,38,749643,6,726,66,900841,83,355,69,403294,16,692,67,552442,24
354890613000034,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,257,1094,4,26,4,99,598,81,132567,29,683,97,92995,53,383,49,153726,7,628,5,98062,62
354890613000035,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,251,829,3,3,1,74,1161,1177457,51,1278,11,1146409,76,705,85,767996,7,1062,25,777209,9,
354890613000036,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,326,1073,3,29,1,87,1553,95,2035963,5,1613,33,2017903,16,910,32,1201130,29,1239,48,1227493,32
354890613000037,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,455,1600,3,52,2,63,602,54,478069,2,830,77,469520,69,482,42,322937,5,774,292404,32,
354890613000038,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),8,0,12,30,2,5,1,91,692,58,1078234,63,923,44,1242736,78,427,24,591499,61,762,93,816192,38
354890613000039,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,359,1303,3,63,2,85,836,98,612297,7,927,39,594536,488,98,367152,38,782,51,357844,66,
354890613000040,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,521,1891,3,63,3,8,752,1,189960,58,794,72,166759,83,458,2,207819,48,704,18,146110,98
354890613000041,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,373,1294,3,47,2,43,712,26,335626,29,843,4,286659,92,489,6,288478,29,781,4,232488,22
354890613000042,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,389,1399,3,6,2,7,659,98,218981,63,764,8,173845,61,426,5,218356,91,713,61,160443,89
354890613000043,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,396,1279,3,23,2,32,1148,66,16425685,36,1226,7,17440370,88,659,83,6265580,17,978,92,8987001,58
354890613000044,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,451,1537,3,41,2,22,893,58,397259,65,964,12,360519,54,553,85,345450,96,854,94,275752,13
354890613000045,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,296,960,3,24,2,39,753,74,307969,47,851,55,264475,49,521,97,342281,36,798,94,302547,89
354890613000046,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,301,1001,3,33,2,43,849,94,439485,44,910,43,415604,78,505,84,313986,77,781,66,269514,99
354890613000047,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,278,975,3,51,2,67,573,24,212351,8,755,27,141970,76,414,47,233470,2,734,91,178357,46
354890613000048,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,239,874,3,66,3,59,689,38,831515,64,957,92,898569,31,441,7,446126,24,852,74,511643,32
354890613000049,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,484,1684,3,48,3,22,690,2,177149,27,764,44,139369,39,418,184552,32,684,73,119598,74,
354890613000050,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,502,1732,3,45,2,89,621,31,168061,28,715,36,126124,14,373,28,171024,7,655,94,115049,53
354890613000051,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,387,1480,3,82,3,72,473,22,232162,55,698,99,184935,18,295,49,178664,62,657,26,159593,82
354890613000052,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,509,1714,3,37,1,72,737,63,519348,49,1042,93,415610,3,697,84,539050,72,1014,61,462267,79
354890613000053,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,219,761,3,47,1,98,1327,34,1045629,2,1460,74,955400,45,780,5,852201,62,1207,71,802811,73
354890613000054,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,354,1066,3,1,1,8,1321,14,1350888,68,1425,86,1308519,54,881,46,996457,83,1226,65,963205,26
354890613000055,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,248,757,3,5,1,77,1546,67,4924779,12,1639,2,5068353,27,916,22,2305155,94,1265,95,2743184,87
354890613000056,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,198,451,2,28,1,3370,51,12223017,42,3857,57,12109798,4,2644,94,10156458,65,3310,55,10510009,5,
354890613000057,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,261,669,2,56,1,34,1338,99,1338777,73,1493,49,1262182,97,1012,94,1302463,97,1379,33,1268124,36
354890613000058,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,276,931,3,37,1,91,1309,93,751163,6,1417,81,659716,53,798,31,688640,4,1162,69,579112,26
354890613000059,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,210,471,2,24,1,2,1392,52,1167280,78,1580,7,1026807,22,1012,57,1015577,51,1364,33,888048,33
354890613000060,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,269,904,3,36,1,48,5536,39,38790277,62,7091,86,38656740,55,4199,98,34301965,96,6716,63,37959767,92
354890613000061,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,215,848,3,94,4,13,522,57,589700,71,685,8,662194,99,346,6,291442,31,637,43,351255,52
354890613000062,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,305,974,3,19,1,57,1509,71,1986783,24,1680,52,1924292,7,860,32,1484879,45,1344,84,1669890,89
354890613000063,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,271,896,3,31,1,52,1902,2067109,25,1974,87,2002144,41,1023,1535265,56,1540,42,1514702,33,,
354890613000064,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,106,411,3,88,4,45,820,12,265800,36,852,28,248644,82,477,66,239158,47,729,64,181202,32
354890613000065,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),8,0,119,306,2,57,1,48,2135,29,2051887,84,2190,52,1983396,25,1445,52,1764615,16,1823,79,1535435,84
354890613000066,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),8,0,5,14,2,8,3,2,1394,4594880,1742,5,5316825,1423,78,4646183,44,1830,57,5326135,62,,,
354890613000067,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),8,0,,,,,,,,,290,85,178551,49,663,14,159843,43,,,,,,
354890613000068,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,275,925,3,36,2,51,530,91,253820,25,722,77,206640,42,428,79,235343,37,726,8,182541,9
354890613000069,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,296,985,3,33,2,29,1153,15,8227025,44,1273,63,8935764,77,698,65,3102756,82,993,92,4122293,44
354890613000070,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,259,849,3,28,2,86,1461,7,1670404,41,1544,56,1636764,3,857,12,1119902,97,1264,8,1136974,7
354890613000072,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,149,456,3,6,1,76,1442,44,947858,25,1513,54,886529,81,924,37,883681,66,1291,34,760149,81
354890613000073,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),2,0,45,136,3,2,3,11,1055,6,1635821,2,1250,5,1695655,24,584,11,814331,58,989,9,980585,44
354890613000075,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,310,1044,3,37,2,39,918,14,1215725,24,974,74,1235567,43,562,37,980521,2,856,66,1241988,36
354890613000076,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,239,798,3,34,2,58,872,88,460985,51,935,51,435356,8,520,8,334868,43,801,6,290225,39
354890613000077,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,183,603,3,3,2,75,695,42,254513,59,871,66,164780,89,458,78,232362,56,771,31,149314,77
354890613000078,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,152,515,3,39,2,45,928,93,5847430,41,1053,72,6506338,29,531,7,2350550,66,851,54,3496666,63
354890613000079,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,232,795,3,43,2,41,699,91,247527,19,795,97,204826,95,436,9,217248,2,728,55,149609,24
354890613000080,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,296,773,2,61,1,34,1335,34,1884565,82,1447,85,1880438,7,931,33,1589616,7,1289,99,1739438,6
354890613000081,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890613,BELA VISTA SÃO-CARLENSE,35489061300,BELA VISTA SÃO-CARLENSE,3548906000,SÃO CARLOS (todos os setores),1,0,213,703,3,3,1,83,1175,87,941933,8,1304,48,876846,81,744,77,773266,84,1107,14,748245,18
354890615000001,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890615,SANTA EUDÓXIA,35489061500,SANTA EUDÓXIA,3548906000,SÃO CARLOS (todos os setores),1,0,211,682,3,23,2,48,988,65,667683,66,1037,84,649765,6,558,69,465400,77,879,23,450547,61
354890615000002,3,Região Sudeste,SP,São Paulo,3505,Araraquara,35025,São Carlos,0,Municípios não pertencentes a estrutura de RM,3548906,SÃO CARLOS,354890615,SANTA EUDÓXIA,35489061500,SANTA EUDÓXIA,3548906000,SÃO CARLOS (todos os setores),1,0,180,557,3,9,2,76,968,97,758657,46,1139,96,697209,99,587,4,532895,92,921,98,527937,42
